,dimX,dimY,label,price,cpu_cores
545,-132.88757,94.4211,Intel,1014.99,4.0
546,-17.99132,-43.921856,AMD,2449.99,12.0
547,-95.57279,53.085003,AMD,1762.99,14.0
548,-177.87262,-93.55102,AMD,1130.99,6.0
549,-18.339767,117.34836,Intel,2800.99,12.0
550,-188.02707,-1.9425212,Intel,2185.99,8.0
551,19.804882,75.39715,Intel,827.99,6.0
552,22.79544,-73.59829,AMD,2040.99,14.0
553,-106.98069,-85.230606,,,
554,-117.41813,-1.5005687,Intel,2009.99,8.0
555,111.27596,29.251156,Intel,1766.99,8.0
556,-10.875451,-23.404873,AMD,1431.99,4.0
557,160.85072,110.45426,Apple,2614.99,8.0
558,-109.34416,-146.87877,Intel,2103.99,14.0
559,155.03633,69.44031,Intel,1750.99,6.0
560,160.85072,110.45426,,,
561,155.03633,69.44031,AMD,2219.99,16.0
562,-163.92444,44.249107,AMD,2437.99,12.0
563,-0.0064946497,87.426346,AMD,883.99,4.0
564,192.85696,9.836803,Intel,1033.99,6.0
565,119.80596,-28.317152,Intel,1134.99,6.0
566,18.66861,-15.195471,Intel,1189.99,6.0
567,-109.34416,-146.87877,Intel,2677.99,12.0
568,73.460655,142.07138,AMD,1527.99,8.0
569,13.8622055,23.205723,Intel,1379.99,4.0
570,59.444927,-3.770356,Intel,1927.99,18.0
571,112.93614,-1.732335,AMD,1643.99,6.0
572,14.336592,-119.64362,AMD,1507.99,6.0
573,162.37672,-10.714013,,,
574,211.36565,-93.32966,,,
575,111.27596,29.251156,AMD,2392.99,14.0
576,135.43745,4.080253,AMD,1661.99,14.0
577,-155.42305,-98.2083,Intel,1524.99,6.0
578,-177.87262,-93.55102,Intel,1215.99,6.0
579,156.89346,-48.604263,Intel,1505.99,6.0
580,41.415657,-86.9412,Apple,1987.99,6.0
581,216.1689,-19.825731,AMD,1627.99,10.0
582,78.89363,92.89945,AMD,1355.99,4.0
583,50.386677,10.142971,Intel,2217.99,10.0
584,197.2243,-57.802647,Apple,2123.99,10.0
585,69.95296,51.493423,Intel,1048.99,6.0
586,-55.45012,-2.2019682,AMD,1346.99,6.0
587,-59.19924,190.70488,AMD,2682.99,12.0
588,-190.48018,-122.6472,Apple,2000.99,12.0
589,-0.0064946497,87.426346,Intel,2305.99,18.0
590,68.01985,-64.95911,AMD,855.99,4.0
591,170.83607,14.889193,AMD,2989.99,16.0
592,158.8881,32.259594,Intel,2278.99,18.0
593,84.203354,115.54609,AMD,2694.99,16.0
594,-37.628265,-204.37656,Intel,1214.99,4.0
595,-55.45012,-2.2019682,Intel,2420.99,10.0
596,72.799515,-11.755428,AMD,2850.99,16.0
597,51.532875,-153.95615,Intel,1991.99,12.0
598,45.09414,-222.55206,Intel,1473.99,10.0
599,-13.887449,-21.820114,Intel,876.99,4.0
600,-95.57279,53.085003,Intel,2365.99,14.0
601,-23.716278,159.64517,Intel,1551.99,16.0
602,-63.092876,99.21578,Intel,2379.99,18.0
603,61.98405,18.72716,Intel,1692.99,12.0
604,164.88118,-139.8018,Intel,1571.99,8.0
605,19.557577,54.79695,AMD,1716.99,14.0
606,-106.98069,-85.230606,Intel,2272.99,16.0
607,-70.22702,-183.49846,AMD,1629.99,12.0
608,101.15625,-135.50339,Intel,1719.99,12.0
609,124.5869,189.10515,Apple,2094.99,6.0
610,79.20573,190.68204,Apple,2212.99,6.0
611,2.9571,-48.80259,Intel,1724.99,14.0
612,-103.438416,-177.19514,Intel,1282.99,8.0
613,38.79129,104.69,AMD,2391.99,16.0
614,54.627926,-27.35285,AMD,2733.99,14.0
615,-18.339767,117.34836,Intel,2066.99,20.0
616,-63.092876,99.21578,Intel,2170.99,16.0
617,144.46141,-29.264002,Intel,2683.99,12.0
618,-59.08689,-136.44429,AMD,1427.99,8.0
619,-59.19924,190.70488,Intel,1512.99,8.0
620,-14.525089,-166.43118,Intel,1063.99,4.0
621,122.53088,53.225838,Intel,2352.99,10.0
622,-109.34416,-146.87877,AMD,1668.99,10.0
623,-132.88757,94.4211,Intel,2922.99,16.0
624,69.95296,51.493423,Intel,1800.99,14.0
625,73.460655,142.07138,Intel,1983.99,14.0
626,216.1689,-19.825731,Intel,2253.99,6.0
627,-116.72358,-51.475933,AMD,2300.99,8.0
628,-163.92444,44.249107,Apple,3067.99,14.0
629,19.084736,-35.557755,Intel,2237.99,8.0
630,-14.525089,-166.43118,Apple,2473.99,10.0
631,164.88118,-139.8018,,,
632,124.38167,68.22721,Apple,3470.99,12.0
633,-55.45012,-2.2019682,Intel,1643.99,6.0
634,124.5869,189.10515,Intel,2102.99,10.0
635,211.36565,-93.32966,Intel,2370.99,8.0
636,185.93483,79.57472,Intel,2031.99,20.0
637,-26.932652,52.914967,Intel,1575.99,12.0
638,-93.52119,-68.19108,Intel,1320.99,10.0
639,138.78665,-105.65784,Intel,1470.99,6.0
640,-12.155946,210.0827,Apple,1594.99,6.0
641,-18.339767,117.34836,Intel,1192.99,10.0
642,73.460655,142.07138,AMD,2410.99,18.0
643,-155.80037,-23.064732,AMD,1722.99,14.0
644,79.20573,190.68204,Intel,1138.99,8.0
645,-98.78254,91.86059,AMD,1467.99,6.0
646,38.79129,104.69,Intel,2231.99,12.0
647,186.57765,-96.4573,,,
648,-105.62371,191.73529,AMD,1755.99,10.0
649,8.460431,130.15012,AMD,1811.99,10.0
650,216.1689,-19.825731,Intel,1995.99,8.0
651,70.684944,-195.79558,Intel,2043.99,14.0
652,-202.0311,-46.582745,AMD,1358.99,6.0
653,-95.57279,53.085003,Intel,2026.99,8.0
654,211.36565,-93.32966,Intel,1696.99,6.0
655,-26.932652,52.914967,Apple,2704.99,18.0
656,-121.27105,-107.66481,Intel,1115.99,4.0
657,81.25403,-1.3463936,AMD,1903.99,6.0
658,38.79129,104.69,AMD,2229.99,12.0
659,-14.525089,-166.43118,Intel,2079.99,14.0
660,111.27596,29.251156,,,
661,41.415657,-86.9412,AMD,2411.99,16.0
662,-155.80037,-23.064732,AMD,1695.99,6.0
663,25.174978,159.72386,Intel,1399.99,4.0
664,-117.41813,-1.5005687,,,
665,69.95296,51.493423,Intel,1096.99,10.0
666,-128.80588,-184.34386,AMD,1739.99,6.0
667,-95.57279,53.085003,AMD,2330.99,12.0
668,-8.483483,20.169714,Intel,3026.99,16.0
669,197.2243,-57.802647,AMD,1979.99,8.0
670,-21.117485,-132.25871,Intel,2206.99,18.0
671,-188.02707,-1.9425212,,,
672,-79.330475,-54.18344,Intel,2624.99,16.0
673,192.85696,9.836803,Intel,2442.99,20.0
674,-61.57963,-45.248848,AMD,1920.99,8.0
675,-17.99132,-43.921856,Apple,1810.99,10.0
676,14.336592,-119.64362,Intel,2511.99,12.0
677,138.78665,-105.65784,AMD,1486.99,10.0
678,-151.47789,12.102434,Intel,1906.99,10.0
679,-55.45012,-2.2019682,Intel,1662.99,14.0
680,-105.62371,191.73529,AMD,1312.99,6.0
681,119.80596,-28.317152,Intel,2508.99,14.0
682,-22.345722,-100.17096,AMD,1021.99,8.0
683,-76.11719,146.84181,Intel,1654.99,12.0
684,159.33344,150.33112,Intel,2578.99,16.0
685,-59.19924,190.70488,AMD,1338.99,8.0
686,88.48435,-161.14107,AMD,2374.99,12.0
687,-18.339767,117.34836,Intel,2433.99,16.0
688,-26.932652,52.914967,Intel,1095.99,8.0
689,-163.92444,44.249107,AMD,1222.99,4.0
690,90.19474,-46.550915,AMD,1735.99,6.0
691,-116.72358,-51.475933,Intel,1642.99,16.0
692,-95.57279,53.085003,Intel,1794.99,8.0
693,-23.716278,159.64517,Apple,2144.99,8.0
694,-188.02707,-1.9425212,AMD,1347.99,10.0
695,73.460655,142.07138,Intel,1922.99,12.0
696,-42.728493,-58.557636,Intel,1237.99,6.0
697,25.174978,159.72386,Intel,2270.99,12.0
698,-55.45012,-2.2019682,Intel,1882.99,8.0
699,-188.02707,-1.9425212,AMD,1666.99,6.0
700,-63.092876,99.21578,Intel,1790.99,12.0
701,159.33344,150.33112,Intel,1967.99,6.0
702,-127.6202,172.79568,AMD,1970.99,12.0
703,38.79129,104.69,AMD,1186.99,4.0
704,-83.59746,-164.01315,AMD,1591.99,6.0
705,-128.80588,-184.34386,Intel,1562.99,6.0
706,155.03633,69.44031,Intel,1967.99,16.0
707,-0.0064946497,87.426346,Intel,1672.99,8.0
708,-59.19924,190.70488,Intel,1215.99,4.0
709,79.20573,190.68204,AMD,1798.99,8.0
710,-63.092876,99.21578,Intel,2463.99,16.0
711,-48.479877,-103.04667,Apple,1328.99,4.0
712,63.965977,-126.999466,AMD,1555.99,6.0
713,-55.45012,-2.2019682,Intel,1622.99,8.0
714,160.85072,110.45426,Intel,2008.99,12.0
715,-163.92444,44.249107,Apple,2076.99,8.0
716,-155.80037,-23.064732,AMD,1789.99,8.0
717,-21.117485,-132.25871,Intel,1733.99,8.0
718,111.27596,29.251156,AMD,1746.99,12.0
719,38.79129,104.69,AMD,1632.99,8.0
720,-106.98069,-85.230606,Intel,1947.99,8.0
721,124.5869,189.10515,Intel,2922.99,18.0
722,87.404274,-84.75674,AMD,1758.99,8.0
723,197.2243,-57.802647,Apple,1890.99,12.0
724,-63.092876,99.21578,Intel,1525.99,10.0
725,-55.45012,-2.2019682,Intel,1763.99,8.0
726,84.203354,115.54609,AMD,1481.99,4.0
727,51.532875,-153.95615,Apple,2469.99,16.0
728,-95.57279,53.085003,Intel,1413.99,6.0
729,-63.092876,99.21578,Intel,1495.99,6.0
730,-59.08689,-136.44429,AMD,2088.99,10.0
731,78.89363,92.89945,AMD,1506.99,4.0
732,-163.92444,44.249107,Intel,2613.99,14.0
733,69.95296,51.493423,Intel,2334.99,8.0
734,216.1689,-19.825731,AMD,1977.99,12.0
735,115.89987,98.75971,AMD,1078.99,8.0
736,-70.31871,-67.04127,Intel,1226.99,4.0
737,68.01985,-64.95911,Intel,1298.99,8.0
738,155.03633,69.44031,Intel,2837.99,18.0
739,68.01985,-64.95911,Intel,1526.99,8.0
740,162.37672,-10.714013,Intel,2331.99,12.0
741,160.85072,110.45426,Apple,2128.99,8.0
742,162.37672,-10.714013,AMD,1195.99,4.0
743,-188.02707,-1.9425212,AMD,2980.99,16.0
744,-75.193504,-90.70078,AMD,1507.99,10.0
745,211.7444,73.75276,AMD,1223.99,8.0
746,-117.41813,-1.5005687,Intel,2046.99,14.0
747,216.1689,-19.825731,Intel,1995.99,8.0
748,-95.57279,53.085003,Apple,2088.99,10.0
749,51.532875,-153.95615,AMD,1545.99,10.0
750,-14.525089,-166.43118,AMD,1997.99,8.0
751,-55.45012,-2.2019682,Intel,2159.99,18.0
752,-117.41813,-1.5005687,AMD,1239.99,4.0
753,-132.88757,94.4211,Intel,1284.99,6.0
754,25.174978,159.72386,AMD,897.99,8.0
755,-59.19924,190.70488,AMD,2300.99,12.0
756,105.17814,63.015797,AMD,1763.99,12.0
757,155.03633,69.44031,AMD,1245.99,6.0
758,73.460655,142.07138,Intel,2100.99,18.0
759,51.532875,-153.95615,Apple,2709.99,16.0
760,36.959576,-6.3065734,Intel,2523.99,16.0
761,14.336592,-119.64362,Intel,1739.99,8.0
762,27.023136,-55.92088,Intel,2155.99,8.0
763,-103.438416,-177.19514,Intel,1825.99,14.0
764,-151.1001,-50.933132,Intel,1080.99,8.0
765,-105.62371,191.73529,,,
766,-167.56973,128.09465,,,
767,13.8622055,23.205723,Intel,1809.99,6.0
768,-188.02707,-1.9425212,Intel,1764.99,8.0
769,160.85072,110.45426,AMD,1507.99,6.0
770,-190.48018,-122.6472,Intel,2566.99,14.0
771,-95.57279,53.085003,AMD,1330.99,4.0
772,38.79129,104.69,Intel,2374.99,12.0
773,114.204666,-67.645,Intel,2260.99,16.0
774,111.27596,29.251156,Intel,2887.99,16.0
775,73.460655,142.07138,Apple,1909.99,6.0
776,156.89346,-48.604263,Intel,1531.99,10.0
777,-59.08689,-136.44429,Intel,3616.99,16.0
778,25.174978,159.72386,Intel,2318.99,10.0
779,156.89346,-48.604263,Intel,2067.99,14.0
780,115.89987,98.75971,Intel,2063.99,18.0
781,-26.932652,52.914967,AMD,1992.99,14.0
782,190.00186,44.638344,AMD,1605.99,4.0
783,99.752235,126.32364,AMD,1577.99,6.0
784,184.90054,-111.76491,Intel,2166.99,18.0
785,-49.03542,-175.87459,AMD,2061.99,6.0
786,-188.02707,-1.9425212,Intel,2849.99,16.0
787,78.89363,92.89945,Intel,2195.99,6.0
788,-73.06443,-237.8228,Intel,1933.99,8.0
789,-116.72358,-51.475933,AMD,1138.99,6.0
790,4.795197,-195.55893,Intel,2317.99,8.0
791,-95.57279,53.085003,Intel,1398.99,6.0
792,-95.57279,53.085003,AMD,1317.99,6.0
793,156.89346,-48.604263,Intel,2366.99,12.0
794,54.627926,-27.35285,Intel,1644.99,8.0
795,-221.37762,56.615852,AMD,2332.99,16.0
796,114.204666,-67.645,Intel,2214.99,16.0
797,119.80596,-28.317152,AMD,2144.99,14.0
798,38.79129,104.69,AMD,1567.99,8.0
799,-163.92444,44.249107,AMD,2721.99,16.0
800,79.20573,190.68204,Intel,1983.99,8.0
801,-148.64278,-128.52538,Apple,2490.99,12.0
802,-163.92444,44.249107,Intel,1521.99,6.0
803,73.460655,142.07138,AMD,1449.99,6.0
804,-202.0311,-46.582745,Intel,1314.99,8.0
805,2.368884,-77.704285,AMD,1582.99,6.0
806,-29.570103,90.67899,Intel,2178.99,16.0
807,108.95303,-208.03511,AMD,1285.99,4.0
808,-188.02707,-1.9425212,Intel,2669.99,18.0
809,41.415657,-86.9412,AMD,1273.99,4.0
810,-117.41813,-1.5005687,Intel,1305.99,6.0
811,-59.19924,190.70488,Intel,1980.99,12.0
812,18.66861,-15.195471,Intel,2201.99,12.0
813,112.93614,-1.732335,AMD,2396.99,12.0
814,-163.92444,44.249107,AMD,2048.99,14.0
815,-127.44723,140.5167,Intel,1947.99,14.0
816,216.1689,-19.825731,AMD,1575.99,6.0
817,143.72002,-67.65427,Intel,1758.99,12.0
818,-55.45012,-2.2019682,Intel,1969.99,14.0
819,-59.19924,190.70488,Intel,2838.99,16.0
820,114.204666,-67.645,AMD,2021.99,8.0
821,114.204666,-67.645,Intel,2876.99,16.0
822,-14.525089,-166.43118,Intel,2428.99,16.0
823,-132.88757,94.4211,AMD,2269.99,16.0
824,159.33344,150.33112,AMD,1329.99,6.0
825,-73.06443,-237.8228,,,
826,156.89346,-48.604263,AMD,1507.99,4.0
827,19.557577,54.79695,Intel,2584.99,14.0
828,38.79129,104.69,Apple,1567.99,6.0
829,-26.932652,52.914967,Intel,1266.99,6.0
830,-109.34416,-146.87877,Apple,1591.99,10.0
831,73.460655,142.07138,AMD,1347.99,6.0
832,216.1689,-19.825731,AMD,1444.99,6.0
833,-95.57279,53.085003,AMD,1839.99,14.0
834,54.627926,-27.35285,Intel,1934.99,10.0
835,-37.628265,-204.37656,AMD,1273.99,4.0
836,111.27596,29.251156,AMD,1497.99,12.0
837,-55.45012,-2.2019682,Intel,1689.99,12.0
838,-59.08689,-136.44429,Intel,2223.99,12.0
839,159.33344,150.33112,Intel,1390.99,4.0
840,5.270315,2.6134632,Intel,2329.99,14.0
841,68.01985,-64.95911,AMD,1346.99,4.0
842,-148.64278,-128.52538,Intel,1308.99,4.0
843,25.174978,159.72386,AMD,1679.99,14.0
844,-164.81734,-70.71643,AMD,1563.99,4.0
845,-163.92444,44.249107,AMD,1592.99,8.0
846,-23.716278,159.64517,AMD,2476.99,10.0
847,-163.92444,44.249107,Apple,2354.99,12.0
848,-116.72358,-51.475933,Intel,1274.99,4.0
849,138.78665,-105.65784,AMD,1422.99,8.0
850,-204.09569,41.81384,Intel,1214.99,6.0
851,14.336592,-119.64362,AMD,1261.99,8.0
852,-116.72358,-51.475933,AMD,1331.99,10.0
853,78.89363,92.89945,Intel,1609.99,12.0
854,156.89346,-48.604263,Intel,1537.99,4.0
855,138.78665,-105.65784,Intel,996.99,6.0
856,-92.951225,-117.00025,Intel,2120.99,16.0
857,-151.47789,12.102434,Intel,2103.99,14.0
858,-63.092876,99.21578,AMD,1643.99,8.0
859,-76.11719,146.84181,AMD,1333.99,8.0
860,69.95296,51.493423,AMD,2192.99,12.0
861,-177.87262,-93.55102,Intel,2019.99,12.0
862,-163.92444,44.249107,Intel,1496.99,6.0
863,41.415657,-86.9412,Intel,1421.99,6.0
864,216.1689,-19.825731,Intel,2658.99,18.0
865,-224.0476,27.84226,Apple,1387.99,6.0
866,-26.932652,52.914967,AMD,1787.99,14.0
867,-163.92444,44.249107,AMD,1114.99,10.0
868,115.89987,98.75971,Intel,1910.99,12.0
869,126.47463,-166.94765,AMD,1430.99,8.0
870,-14.525089,-166.43118,AMD,1250.99,4.0
871,70.684944,-195.79558,Intel,1882.99,14.0
872,216.1689,-19.825731,Intel,2890.99,16.0
873,14.336592,-119.64362,Intel,1623.99,6.0
874,192.85696,9.836803,AMD,1818.99,10.0
875,8.460431,130.15012,Intel,1665.99,6.0
876,79.20573,190.68204,Intel,2443.99,12.0
877,155.03633,69.44031,AMD,2010.99,8.0
878,73.460655,142.07138,Intel,2135.99,6.0
879,-153.94255,169.48888,Intel,3351.99,18.0
880,138.78665,-105.65784,Apple,2206.99,12.0
881,45.09414,-222.55206,AMD,1752.99,10.0
882,-48.330566,-89.766556,AMD,1481.99,4.0
883,-48.330566,-89.766556,Intel,2558.99,12.0
884,69.95296,51.493423,Apple,1882.99,8.0
885,-63.092876,99.21578,Intel,1191.99,4.0
886,-22.345722,-100.17096,Intel,1812.99,10.0
887,-18.339767,117.34836,AMD,1086.99,4.0
888,-59.08689,-136.44429,Intel,1552.99,6.0
889,-55.45012,-2.2019682,Intel,2542.99,12.0
890,-55.45012,-2.2019682,Apple,1743.99,4.0
891,116.557526,149.48665,AMD,1617.99,8.0
892,2.368884,-77.704285,AMD,1716.99,6.0
893,-42.728493,-58.557636,Intel,1783.99,14.0
894,-63.092876,99.21578,Intel,1434.99,14.0
895,116.557526,149.48665,AMD,1674.99,12.0
896,17.683937,-24.561647,,,
897,33.81923,210.94495,Apple,1923.99,8.0
898,69.95296,51.493423,Apple,1861.99,8.0
899,2.9571,-48.80259,Intel,1819.99,8.0
900,-79.330475,-54.18344,AMD,2072.99,8.0
901,-42.728493,-58.557636,Intel,2353.99,12.0
902,-59.19924,190.70488,Apple,1687.99,6.0
903,-63.092876,99.21578,Intel,1640.99,4.0
904,-37.628265,-204.37656,Intel,1523.99,8.0
905,140.67247,-207.2223,AMD,2340.99,16.0
906,38.79129,104.69,Intel,1322.99,4.0
907,-133.00726,66.02934,Intel,1914.99,8.0
908,-188.02707,-1.9425212,AMD,1366.99,4.0
909,-117.41813,-1.5005687,AMD,1871.99,16.0
910,-95.57279,53.085003,Intel,1931.99,12.0
911,103.026215,-96.11276,Intel,1284.99,6.0
912,170.6518,-80.06027,AMD,1145.99,8.0
913,41.415657,-86.9412,Intel,2453.99,16.0
914,78.89363,92.89945,AMD,1888.99,8.0
915,-132.88757,94.4211,Intel,1666.99,16.0
916,-188.02707,-1.9425212,Intel,2654.99,12.0
917,-26.932652,52.914967,Intel,2966.99,14.0
918,190.00186,44.638344,AMD,2147.99,16.0
919,-191.78355,86.60471,AMD,2183.99,14.0
920,186.57765,-96.4573,Intel,1153.99,6.0
921,116.557526,149.48665,Intel,2288.99,12.0
922,70.684944,-195.79558,Apple,2157.99,10.0
923,-18.339767,117.34836,Intel,1458.99,8.0
924,-86.35105,17.64754,AMD,1850.99,8.0
925,90.19474,-46.550915,Intel,2082.99,12.0
926,105.17814,63.015797,AMD,1449.99,8.0
927,-212.13824,-85.892395,AMD,1291.99,8.0
928,-130.47168,33.035503,Intel,1571.99,10.0
929,-49.336617,-112.47859,AMD,1350.99,6.0
930,-55.45012,-2.2019682,Intel,1476.99,8.0
931,41.415657,-86.9412,Intel,2147.99,8.0
932,-212.13824,-85.892395,Intel,2042.99,16.0
933,-63.092876,99.21578,AMD,1749.99,8.0
934,69.95296,51.493423,AMD,1398.99,8.0
935,-26.932652,52.914967,AMD,1996.99,8.0
936,2.368884,-77.704285,,,
937,-138.61241,-79.92062,Intel,3172.99,16.0
938,-68.184,-201.67531,AMD,1789.99,10.0
939,36.433537,43.464584,AMD,2561.99,14.0
940,-188.02707,-1.9425212,Intel,2240.99,12.0
941,164.88118,-139.8018,AMD,1307.99,8.0
942,122.53088,53.225838,AMD,1945.99,8.0
943,-59.19924,190.70488,Intel,1487.99,8.0
944,-117.41813,-1.5005687,Intel,1632.99,8.0
945,192.85696,9.836803,AMD,2251.99,8.0
946,14.336592,-119.64362,,,
947,54.627926,-27.35285,AMD,1287.99,6.0
948,112.93569,-156.27678,Apple,2283.99,16.0
949,-83.59746,-164.01315,Intel,1830.99,12.0
950,211.36565,-93.32966,Apple,1056.99,6.0
951,-233.11938,-26.603207,Intel,1403.99,4.0
952,-190.48018,-122.6472,AMD,1534.99,6.0
953,-151.1001,-50.933132,Intel,1364.99,6.0
954,114.204666,-67.645,AMD,1463.99,12.0
955,79.20573,190.68204,Intel,1855.99,14.0
956,-92.951225,-117.00025,Intel,1380.99,8.0
957,139.09796,24.327951,Intel,2169.99,14.0
958,-23.716278,159.64517,Intel,1924.99,6.0
959,27.023136,-55.92088,AMD,1202.99,4.0
960,-63.092876,99.21578,Intel,2043.99,8.0
961,-47.557262,134.45506,Intel,1933.99,16.0
962,-16.0226,-1.0613492,Intel,1166.99,4.0
963,-59.19924,190.70488,,,
964,-35.209736,-118.92123,Intel,2133.99,16.0
965,-202.0311,-46.582745,Intel,2436.99,16.0
966,-169.52744,-158.94199,AMD,1257.99,8.0
967,-202.0311,-46.582745,Intel,1876.99,10.0
968,-42.728493,-58.557636,Apple,2260.99,10.0
969,170.6518,-80.06027,Apple,2600.99,16.0
970,-132.88757,94.4211,AMD,3002.99,16.0
971,36.433537,43.464584,Apple,2220.99,6.0
972,216.1689,-19.825731,AMD,1856.99,6.0
973,14.336592,-119.64362,Apple,1838.99,10.0
974,-76.11719,146.84181,Intel,2156.99,8.0
975,116.557526,149.48665,AMD,1660.99,8.0
976,-148.64278,-128.52538,Apple,1858.99,6.0
977,114.204666,-67.645,AMD,1602.99,8.0
978,-14.525089,-166.43118,AMD,2189.99,12.0
979,-59.19924,190.70488,AMD,1643.99,8.0
980,-75.193504,-90.70078,AMD,1382.99,8.0
981,-167.56973,128.09465,Intel,1658.99,6.0
982,-75.193504,-90.70078,Intel,1221.99,6.0
983,-95.57279,53.085003,Intel,2589.99,12.0
984,70.684944,-195.79558,AMD,1407.99,4.0
985,-105.62371,191.73529,AMD,2158.99,12.0
986,13.8622055,23.205723,Apple,2987.99,18.0
987,-23.716278,159.64517,AMD,2157.99,8.0
988,-18.339767,117.34836,Intel,1302.99,6.0
989,-21.117485,-132.25871,AMD,2070.99,16.0
990,55.375988,171.76724,Intel,1966.99,8.0
991,-59.19924,190.70488,AMD,1664.99,10.0
992,-163.92444,44.249107,Apple,2394.99,14.0
993,159.33344,150.33112,Apple,2357.99,8.0
994,-106.98069,-85.230606,Intel,2729.99,16.0
995,70.684944,-195.79558,Intel,1398.99,4.0
996,138.78665,-105.65784,AMD,1548.99,4.0
997,69.95296,51.493423,AMD,1284.99,6.0
998,116.557526,149.48665,AMD,2529.99,12.0
999,-117.41813,-1.5005687,Intel,2111.99,14.0
1000,119.80596,-28.317152,Apple,2291.99,8.0
1001,68.01985,-64.95911,Apple,2570.99,18.0
1002,89.25702,-24.827797,AMD,1830.99,10.0
1003,197.2243,-57.802647,Apple,2715.99,12.0
1004,-70.27155,-35.476627,Intel,1089.99,8.0
1005,-188.02707,-1.9425212,AMD,1742.99,10.0
1006,69.95296,51.493423,Intel,1127.99,6.0
1007,-63.092876,99.21578,Intel,1597.99,8.0
1008,119.80596,-28.317152,Intel,1204.99,8.0
1009,119.80596,-28.317152,Intel,1920.99,4.0
1010,93.63101,-6.1728163,AMD,920.99,4.0
1011,-105.62371,191.73529,AMD,1339.99,4.0
1012,-14.525089,-166.43118,Intel,1705.99,8.0
1013,140.67247,-207.2223,Intel,2887.99,14.0
1014,-14.525089,-166.43118,AMD,1516.99,6.0
1015,-188.02707,-1.9425212,Intel,2090.99,12.0
1016,138.78665,-105.65784,AMD,1909.99,16.0
1017,114.204666,-67.645,Intel,2200.99,8.0
1018,-42.728493,-58.557636,Intel,1326.99,8.0
1019,-14.525089,-166.43118,Intel,2687.99,16.0
1020,73.460655,142.07138,Intel,1042.99,4.0
1021,-63.092876,99.21578,Intel,4659.99,12.0
1022,114.204666,-67.645,AMD,764.99,6.0
1023,164.88118,-139.8018,Intel,1490.99,8.0
1024,-188.02707,-1.9425212,Intel,1566.99,6.0
1025,41.415657,-86.9412,AMD,1235.99,6.0
1026,-21.117485,-132.25871,Intel,1082.99,6.0
1027,-116.72358,-51.475933,AMD,2261.99,6.0
1028,160.85072,110.45426,AMD,1330.99,8.0
1029,38.79129,104.69,,,
1030,197.2243,-57.802647,AMD,1805.99,8.0
1031,-95.57279,53.085003,AMD,1951.99,16.0
1032,-63.092876,99.21578,Intel,1582.99,10.0
1033,245.39737,-0.541621,,,
1034,119.80596,-28.317152,Intel,1745.99,10.0
1035,2.9571,-48.80259,Intel,1550.99,8.0
1036,-138.61241,-79.92062,AMD,1982.99,14.0
1037,2.368884,-77.704285,,,
1038,164.88118,-139.8018,Intel,1725.99,8.0
1039,135.43745,4.080253,Intel,1142.99,4.0
1040,93.63101,-6.1728163,AMD,2759.99,18.0
1041,-26.932652,52.914967,AMD,1096.99,6.0
1042,-95.57279,53.085003,Intel,1368.99,8.0
1043,-75.193504,-90.70078,Intel,2098.99,12.0
1044,-100.316574,118.85522,Intel,1121.99,12.0
1045,-163.92444,44.249107,Intel,2481.99,16.0
1046,-64.100525,35.751812,Intel,1581.99,6.0
1047,-18.339767,117.34836,AMD,1792.99,12.0
1048,-63.092876,99.21578,AMD,2048.99,10.0
1049,114.204666,-67.645,Apple,2941.99,16.0
1050,114.204666,-67.645,Intel,2081.99,16.0
1051,-63.092876,99.21578,Apple,1730.99,10.0
1052,-83.59746,-164.01315,Intel,1497.99,4.0
1053,-95.57279,53.085003,Intel,1566.99,12.0
1054,-33.290726,-82.4468,Intel,1816.99,8.0
1055,-73.06443,-237.8228,Intel,2600.99,12.0
1056,-117.41813,-1.5005687,AMD,2153.99,12.0
1057,-21.117485,-132.25871,Apple,2822.99,16.0
1058,186.15352,96.361115,Intel,1275.99,8.0
1059,-95.57279,53.085003,AMD,1472.99,6.0
1060,-14.525089,-166.43118,Apple,3385.99,16.0
1061,73.460655,142.07138,Intel,1504.99,6.0
1062,-79.330475,-54.18344,Intel,1410.99,4.0
1063,25.174978,159.72386,AMD,2152.99,12.0
1064,112.93569,-156.27678,,,
1065,13.8622055,23.205723,AMD,2732.99,12.0
1066,-36.366055,-28.003447,Intel,2217.99,8.0
1067,155.03633,69.44031,Intel,1522.99,6.0
1068,155.03633,69.44031,Intel,2268.99,14.0
1069,-59.08689,-136.44429,AMD,2355.99,8.0
1070,-42.728493,-58.557636,AMD,1620.99,12.0
1071,-148.64278,-128.52538,Intel,1702.99,12.0
1072,-102.927925,-220.19035,Intel,1170.99,4.0
1073,-95.57279,53.085003,AMD,2228.99,8.0
1074,85.94107,-228.13971,Intel,1502.99,8.0
1075,69.95296,51.493423,Intel,1306.99,6.0
1076,111.27596,29.251156,Intel,2536.99,18.0
1077,-26.932652,52.914967,AMD,2046.99,12.0
1078,-167.56973,128.09465,Intel,2365.99,16.0
1079,158.8881,32.259594,Intel,1262.99,6.0
1080,14.336592,-119.64362,Intel,1610.99,8.0
1081,-109.34416,-146.87877,Intel,2566.99,18.0
1082,49.36469,-9.633316,Intel,2160.99,12.0
1083,-64.100525,35.751812,AMD,1183.99,8.0
1084,73.460655,142.07138,Intel,1353.99,6.0
